Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND
2018-08-08,50.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0
2018-08-09,49.98539136891124,0,0,0,0,0,0,0,0,0,49.98539136891124,0,0,0,0,0,0,0,0
2018-08-10,49.85917558905484,0,0,0,0,0,0,0,0,0,49.85917558905484,0,0,0,0,0,0,0,0
2018-08-13,49.7593712899005,0,0,0,0,0,0,0,0,0,49.7593712899005,0,0,0,0,0,0,0,0
2018-08-14,49.950472525973495,0,0,0,0,0,0,0,0,0,49.950472525973495,0,0,0,0,0,0,0,0
2018-08-15,49.81588375048884,0,0,0,0,0,0,0,0,0,49.815883750488844,0,0,0,0,0,0,0,0
2018-08-16,50.04971018153941,0,0,0,0,0,0,0,0,0,50.04971018153941,0,0,0,0,0,0,0,0
2018-08-17,50.1593967799633,0,0,0,0,0,0,0,0,0,50.1593967799633,0,0,0,0,0,0,0,0
2018-08-20,50.277944727294155,0,0,0,0,0,0,0,0,0,50.27794472729415,0,0,0,0,0,0,0,0
2018-08-21,50.2742150045078,0,0,0,0,0,0,0,0,0,50.27421500450781,0,0,0,0,0,0,0,0
2018-08-22,50.257110601092705,0,0,0,0,0,0,0,0,0,50.257110601092705,0,0,0,0,0,0,0,0
2018-08-23,50.23242192465822,0,0,0,0,0,0,0,0,0,50.23242192465821,0,0,0,0,0,0,0,0
2018-08-24,50.433374579530835,0,0,0,0,0,0,0,0,0,50.433374579530835,0,0,0,0,0,0,0,0
2018-08-27,50.59341908348655,0,0,0,0,0,0,0,0,0,50.59341908348655,0,0,0,0,0,0,0,0
2018-08-28,50.509727664870276,0,0,0,0,0,0,0,0,0,50.50972766487028,0,0,0,0,0,0,0,0
2018-08-29,50.61941131818321,0,0,0,0,0,0,0,0,0,50.61941131818321,0,0,0,0,0,0,0,0
2018-08-30,50.54105114025827,0,0,0,0,0,0,0,0,0,50.54105114025826,0,0,0,0,0,0,0,0
2018-08-31,50.504768551286894,0,0,0,0,0,0,0,0,0,50.504768551286894,0,0,0,0,0,0,0,0
2018-09-04,50.41476298733566,0,0,0,0,0,0,0,0,0,50.41476298733566,0,0,0,0,0,0,0,0
2018-09-05,50.33155917270486,0,0,0,0,0,0,0,0,0,50.33155917270486,0,0,0,0,0,0,0,0
