Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND
2018-08-08,80.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0
2018-08-09,79.92506668310726,0,0,0,0,0,0,0,0,0,19.981266670776815,0,0,0,0,0,0,0,0
2018-08-10,79.52305175391848,0,0,0,0,0,0,0,0,0,19.88076293847962,0,0,0,0,0,0,0,0
2018-08-13,79.2807605971108,0,0,0,0,0,0,0,0,0,19.8201901492777,0,0,0,0,0,0,0,0
2018-08-14,79.7060665831445,0,0,0,0,0,0,0,0,0,19.926516645786126,0,0,0,0,0,0,0,0
2018-08-15,79.26303647516667,0,0,0,0,0,0,0,0,0,19.815759118791668,0,0,0,0,0,0,0,0
2018-08-16,79.79666525276292,0,0,0,0,0,0,0,0,0,19.94916631319073,0,0,0,0,0,0,0,0
2018-08-17,80.03517537463037,0,0,0,0,0,0,0,0,0,20.008793843657593,0,0,0,0,0,0,0,0
2018-08-20,80.21358598763861,0,0,0,0,0,0,0,0,0,20.053396496909652,0,0,0,0,0,0,0,0
2018-08-21,80.32410938412468,0,0,0,0,0,0,0,0,0,20.08102734603117,0,0,0,0,0,0,0,0
2018-08-22,80.28455294508555,0,0,0,0,0,0,0,0,0,20.071138236271388,0,0,0,0,0,0,0,0
2018-08-23,80.20482425106933,0,0,0,0,0,0,0,0,0,20.05120606276733,0,0,0,0,0,0,0,0
2018-08-24,80.62277775181988,0,0,0,0,0,0,0,0,0,20.155694437954974,0,0,0,0,0,0,0,0
2018-08-27,81.1070443285425,0,0,0,0,0,0,0,0,0,20.276761082135625,0,0,0,0,0,0,0,0
2018-08-28,81.07688724199113,0,0,0,0,0,0,0,0,0,20.269221810497783,0,0,0,0,0,0,0,0
2018-08-29,81.40906019267258,0,0,0,0,0,0,0,0,0,20.352265048168146,0,0,0,0,0,0,0,0
2018-08-30,81.16090387704425,0,0,0,0,0,0,0,0,0,20.290225969261066,0,0,0,0,0,0,0,0
2018-08-31,81.13928202927897,0,0,0,0,0,0,0,0,0,20.284820507319743,0,0,0,0,0,0,0,0
2018-09-04,80.99759805198175,0,0,0,0,0,0,0,0,0,20.24939951299544,0,0,0,0,0,0,0,0
2018-09-05,80.81333408415139,0,0,0,0,0,0,0,0,0,20.20333352103785,0,0,0,0,0,0,0,0
2018-09-06,80.6637717734478,0,0,0,0,0,0,0,0,0,20.165942943361955,0,0,0,0,0,0,0,0
2018-09-07,80.47112812319386,0,0,0,0,0,0,0,0,0,20.117782030798466,0,0,0,0,0,0,0,0
2018-09-10,80.63635938475646,0,0,0,0,0,0,0,0,0,20.15908984618911,0,0,0,0,0,0,0,0
2018-09-11,80.81264565230015,0,0,0,0,0,0,0,0,0,20.203161413075037,0,0,0,0,0,0,0,0
2018-09-12,80.86068830564507,0,0,0,0,0,0,0,0,0,20.215172076411267,0,0,0,0,0,0,0,0
2018-09-13,81.27704112094267,0,0,0,0,0,0,0,0,0,20.319260280235667,0,0,0,0,0,0,0,0
2018-09-14,81.26846689909385,0,0,0,0,0,0,0,0,0,20.317116724773463,0,0,0,0,0,0,0,0
2018-09-17,80.91435867885858,0,0,0,0,0,0,0,0,0,20.228589669714644,0,0,0,0,0,0,0,0
2018-09-18,81.19949625834836,0,0,0,0,0,0,0,0,0,20.299874064587087,0,0,0,0,0,0,0,0
2018-09-19,81.2446376990721,0,0,0,0,0,0,0,0,0,20.311159424768025,0,0,0,0,0,0,0,0
2018-09-20,81.81395299409976,0,0,0,0,0,0,0,0,0,20.45348824852494,0,0,0,0,0,0,0,0
2018-09-21,81.75700330012546,0,0,0,0,0,0,0,0,0,20.439250825031365,0,0,0,0,0,0,0,0
2018-09-24,81.50265481647993,0,0,0,0,0,0,0,0,0,20.37566370411998,0,0,0,0,0,0,0,0
2018-09-25,81.44217776800609,0,0,0,0,0,0,0,0,0,20.36054444200152,0,0,0,0,0,0,0,0
2018-09-26,81.30556880970316,0,0,0,0,0,0,0,0,0,20.32639220242579,0,0,0,0,0,0,0,0
2018-09-27,81.50854480546823,0,0,0,0,0,0,0,0,0,20.37713620136706,0,0,0,0,0,0,0,0
2018-09-28,81.50393617099203,0,0,0,0,0,0,0,0,0,20.37598404274801,0,0,0,0,0,0,0,0
2018-10-01,81.70797657544017,0,0,0,0,0,0,0,0,0,20.426994143860043,0,0,0,0,0,0,0,0
2018-10-02,81.6841630506028,0,0,0,0,0,0,0,0,0,20.4210407626507,0,0,0,0,0,0,0,0
2018-10-03,81.624451524083,0,0,0,0,0,0,0,0,0,20.40611288102075,0,0,0,0,0,0,0,0
2018-10-04,81.04670097616882,0,0,0,0,0,0,0,0,0,20.261675244042205,0,0,0,0,0,0,0,0
2018-10-05,80.62089346684459,0,0,0,0,0,0,0,0,0,20.155223366711148,0,0,0,0,0,0,0,0
2018-10-08,80.60375899911608,0,0,0,0,0,0,0,0,0,20.15093974977902,0,0,0,0,0,0,0,0
2018-10-09,80.55537857706818,0,0,0,0,0,0,0,0,0,20.138844644267046,0,0,0,0,0,0,0,0
2018-10-10,78.47074523580707,0,0,0,0,0,0,0,0,0,19.61768630895177,0,0,0,0,0,0,0,0
2018-10-11,77.15336128330073,0,0,0,0,0,0,0,0,0,19.28834032082519,0,0,0,0,0,0,0,0
2018-10-12,78.01332667189487,0,0,0,0,0,0,0,0,0,19.50333166797372,0,0,0,0,0,0,0,0
2018-10-15,77.63383859144193,0,0,0,0,0,0,0,0,0,19.408459647860482,0,0,0,0,0,0,0,0
2018-10-16,79.03167222380365,0,0,0,0,0,0,0,0,0,19.75791805595091,0,0,0,0,0,0,0,0
2018-10-17,78.96487667784024,0,0,0,0,0,0,0,0,0,19.74121916946006,0,0,0,0,0,0,0,0
2018-10-18,78.05262030837889,0,0,0,0,0,0,0,0,0,19.513155077094726,0,0,0,0,0,0,0,0
2018-10-19,77.99938443724409,0,0,0,0,0,0,0,0,0,19.499846109311022,0,0,0,0,0,0,0,0
2018-10-22,77.69990458565405,0,0,0,0,0,0,0,0,0,19.42497614641351,0,0,0,0,0,0,0,0
2018-10-23,77.4055555049992,0,0,0,0,0,0,0,0,0,19.3513888762498,0,0,0,0,0,0,0,0
2018-10-24,75.55129640079433,0,0,0,0,0,0,0,0,0,18.88782410019859,0,0,0,0,0,0,0,0
2018-10-25,76.61690089601407,0,0,0,0,0,0,0,0,0,19.15422522400352,0,0,0,0,0,0,0,0
2018-10-26,75.56472274645861,0,0,0,0,0,0,0,0,0,18.891180686614657,0,0,0,0,0,0,0,0
2018-10-29,75.2124229567119,0,0,0,0,0,0,0,0,0,18.80310573917798,0,0,0,0,0,0,0,0
2018-10-30,76.07070384981331,0,0,0,0,0,0,0,0,0,19.017675962453325,0,0,0,0,0,0,0,0
2018-10-31,76.677459072125,0,0,0,0,0,0,0,0,0,19.16936476803125,0,0,0,0,0,0,0,0
2018-11-01,77.37671628683267,0,0,0,0,0,0,0,0,0,19.34417907170817,0,0,0,0,0,0,0,0
2018-11-02,76.94802550302221,0,0,0,0,0,0,0,0,0,19.237006375755552,0,0,0,0,0,0,0,0
2018-11-05,77.31515802615274,0,0,0,0,0,0,0,0,0,19.328789506538183,0,0,0,0,0,0,0,0
2018-11-06,77.73280734880521,0,0,0,0,0,0,0,0,0,19.4332018372013,0,0,0,0,0,0,0,0
2018-11-07,79.10436095124984,0,0,0,0,0,0,0,0,0,19.776090237812458,0,0,0,0,0,0,0,0
2018-11-08,78.94305477477177,0,0,0,0,0,0,0,0,0,19.735763693692945,0,0,0,0,0,0,0,0
2018-11-09,78.33742086496162,0,0,0,0,0,0,0,0,0,19.584355216240404,0,0,0,0,0,0,0,0
2018-11-12,77.16500998534487,0,0,0,0,0,0,0,0,0,19.29125249633622,0,0,0,0,0,0,0,0
2018-11-13,77.0288826053832,0,0,0,0,0,0,0,0,0,19.2572206513458,0,0,0,0,0,0,0,0
2018-11-14,76.56631430711947,0,0,0,0,0,0,0,0,0,19.141578576779867,0,0,0,0,0,0,0,0
2018-11-15,77.176812221298,0,0,0,0,0,0,0,0,0,19.2942030553245,0,0,0,0,0,0,0,0
2018-11-16,77.36782592442304,0,0,0,0,0,0,0,0,0,19.34195648110576,0,0,0,0,0,0,0,0
2018-11-19,76.30569521229289,0,0,0,0,0,0,0,0,0,19.076423803073222,0,0,0,0,0,0,0,0
2018-11-20,75.13906983176844,0,0,0,0,0,0,0,0,0,18.78476745794211,0,0,0,0,0,0,0,0
2018-11-21,75.37628837618898,0,0,0,0,0,0,0,0,0,18.84407209404725,0,0,0,0,0,0,0,0
2018-11-23,74.98031456388881,0,0,0,0,0,0,0,0,0,18.745078640972203,0,0,0,0,0,0,0,0
2018-11-26,75.95543880158088,0,0,0,0,0,0,0,0,0,18.98885970039522,0,0,0,0,0,0,0,0
2018-11-27,76.14083284162899,0,0,0,0,0,0,0,0,0,19.035208210407248,0,0,0,0,0,0,0,0
2018-11-28,77.58432058067389,0,0,0,0,0,0,0,0,0,19.39608014516847,0,0,0,0,0,0,0,0
2018-11-29,77.4042893588048,0,0,0,0,0,0,0,0,0,19.3510723397012,0,0,0,0,0,0,0,0
2018-11-30,77.77202380271439,0,0,0,0,0,0,0,0,0,19.443005950678593,0,0,0,0,0,0,0,0
2018-12-03,78.65369107358399,0,0,0,0,0,0,0,0,0,19.663422768395996,0,0,0,0,0,0,0,0
2018-12-04,76.61765332633823,0,0,0,0,0,0,0,0,0,19.15441333158456,0,0,0,0,0,0,0,0
2018-12-06,76.57138646838939,0,0,0,0,0,0,0,0,0,19.14284661709735,0,0,0,0,0,0,0,0
2018-12-07,75.14937993185255,0,0,0,0,0,0,0,0,0,18.78734498296314,0,0,0,0,0,0,0,0
2018-12-10,75.30910039701297,0,0,0,0,0,0,0,0,0,18.827275099253242,0,0,0,0,0,0,0,0
2018-12-11,75.34964200718882,0,0,0,0,0,0,0,0,0,18.837410501797205,0,0,0,0,0,0,0,0
2018-12-12,75.6692472361491,0,0,0,0,0,0,0,0,0,18.917311809037276,0,0,0,0,0,0,0,0
2018-12-13,75.68906668351521,0,0,0,0,0,0,0,0,0,18.922266670878802,0,0,0,0,0,0,0,0
2018-12-14,74.55489711650982,0,0,0,0,0,0,0,0,0,18.63872427912746,0,0,0,0,0,0,0,0
2018-12-17,73.40065456036073,0,0,0,0,0,0,0,0,0,18.350163640090187,0,0,0,0,0,0,0,0
2018-12-18,73.38872865916788,0,0,0,0,0,0,0,0,0,18.34718216479197,0,0,0,0,0,0,0,0
2018-12-19,72.49778483219369,0,0,0,0,0,0,0,0,0,18.124446208048422,0,0,0,0,0,0,0,0
2018-12-20,71.50614268378824,0,0,0,0,0,0,0,0,0,17.87653567094706,0,0,0,0,0,0,0,0
2018-12-21,70.32003394138455,0,0,0,0,0,0,0,0,0,17.580008485346145,0,0,0,0,0,0,0,0
2018-12-24,68.80103195952769,0,0,0,0,0,0,0,0,0,17.200257989881926,0,0,0,0,0,0,0,0
2018-12-26,71.57091510546103,0,0,0,0,0,0,0,0,0,17.892728776365256,0,0,0,0,0,0,0,0
2018-12-27,72.01050820834423,0,0,0,0,0,0,0,0,0,18.002627052086055,0,0,0,0,0,0,0,0
2018-12-28,72.00435651380221,0,0,0,0,0,0,0,0,0,18.001089128450552,0,0,0,0,0,0,0,0
2018-12-31,72.54856704428882,0,0,0,0,0,0,0,0,0,18.1371417610722,0,0,0,0,0,0,0,0
2019-01-02,72.65395698514055,0,0,0,0,0,0,0,0,0,18.16348924628514,0,0,0,0,0,0,0,0
2019-01-03,71.27339606672501,0,0,0,0,0,0,0,0,0,17.818349016681257,0,0,0,0,0,0,0,0
2019-01-04,73.174470031368,0,0,0,0,0,0,0,0,0,18.293617507841997,0,0,0,0,0,0,0,0
