Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND
2018-10-15,58.50955167029787,0,0,0,0,0,0,0,0,0,39.00636778019859,0,0,0,0,0,0,0,0
2018-10-16,59.33718196783418,0,0,0,0,0,0,0,0,0,39.55812131188946,0,0,0,0,0,0,0,0
2018-10-17,59.22630857488619,0,0,0,0,0,0,0,0,0,39.48420571659079,0,0,0,0,0,0,0,0
2018-10-18,58.7131413968614,0,0,0,0,0,0,0,0,0,39.142094264574276,0,0,0,0,0,0,0,0
2018-10-19,58.66489340675476,0,0,0,0,0,0,0,0,0,39.10992893783651,0,0,0,0,0,0,0,0
2018-10-22,58.47774292340676,0,0,0,0,0,0,0,0,0,38.985161948937844,0,0,0,0,0,0,0,0
2018-10-23,58.33237957806042,0,0,0,0,0,0,0,0,0,38.88825305204029,0,0,0,0,0,0,0,0
2018-10-24,57.30505766415198,0,0,0,0,0,0,0,0,0,38.203371776101335,0,0,0,0,0,0,0,0
2018-10-25,57.89347850809969,0,0,0,0,0,0,0,0,0,38.595652338733125,0,0,0,0,0,0,0,0
2018-10-26,57.32157950189605,0,0,0,0,0,0,0,0,0,38.21438633459738,0,0,0,0,0,0,0,0
2018-10-29,57.10465233126906,0,0,0,0,0,0,0,0,0,38.069768220846036,0,0,0,0,0,0,0,0
2018-10-30,57.561752409932765,0,0,0,0,0,0,0,0,0,38.37450160662185,0,0,0,0,0,0,0,0
2018-10-31,57.86517681111318,0,0,0,0,0,0,0,0,0,38.576784540742125,0,0,0,0,0,0,0,0
2018-11-01,58.304790815254115,0,0,0,0,0,0,0,0,0,38.869860543502746,0,0,0,0,0,0,0,0
2018-11-02,58.00405910286931,0,0,0,0,0,0,0,0,0,38.66937273524622,0,0,0,0,0,0,0,0
2018-11-05,58.23756976238386,0,0,0,0,0,0,0,0,0,38.825046508255916,0,0,0,0,0,0,0,0
2018-11-06,58.49822956936738,0,0,0,0,0,0,0,0,0,38.99881971291159,0,0,0,0,0,0,0,0
2018-11-07,59.310175148560944,0,0,0,0,0,0,0,0,0,39.540116765707296,0,0,0,0,0,0,0,0
2018-11-08,59.175948146693464,0,0,0,0,0,0,0,0,0,39.45063209779564,0,0,0,0,0,0,0,0
2018-11-09,58.84601558988501,0,0,0,0,0,0,0,0,0,39.23067705992335,0,0,0,0,0,0,0,0
2018-11-12,58.1841760690019,0,0,0,0,0,0,0,0,0,38.789450712667936,0,0,0,0,0,0,0,0
2018-11-13,58.087742693793636,0,0,0,0,0,0,0,0,0,38.72516179586243,0,0,0,0,0,0,0,0
2018-11-14,57.78723488901689,0,0,0,0,0,0,0,0,0,38.52482325934459,0,0,0,0,0,0,0,0
2018-11-15,58.10565106631887,0,0,0,0,0,0,0,0,0,38.73710071087925,0,0,0,0,0,0,0,0
2018-11-16,58.24217319372114,0,0,0,0,0,0,0,0,0,38.82811546248077,0,0,0,0,0,0,0,0
2018-11-19,57.628163658514424,0,0,0,0,0,0,0,0,0,38.418775772342954,0,0,0,0,0,0,0,0
2018-11-20,56.932510635520565,0,0,0,0,0,0,0,0,0,37.95500709034705,0,0,0,0,0,0,0,0
2018-11-21,57.09799521381879,0,0,0,0,0,0,0,0,0,38.06533014254586,0,0,0,0,0,0,0,0
2018-11-23,56.87942611014785,0,0,0,0,0,0,0,0,0,37.91961740676524,0,0,0,0,0,0,0,0
