Date,100 SPY,Round Robin - Daily
2019-02-27,98.82355285397139,118.4101598952628
2019-02-28,98.63948464652661,117.78723407218692
2019-03-01,99.25537002351246,118.16503307316935
2019-03-04,98.89430143395971,117.86793041206133
2019-03-05,98.75983693600973,117.34122731077883
2019-03-06,98.16165628567603,116.7877524249998
2019-03-07,97.34049336468328,115.79594329311321
2019-03-08,97.14579411647487,115.76997298397333
2019-03-11,98.5545418103478,117.35076889950916
2019-03-12,98.9261828351473,117.4587788070314
2019-03-13,99.58101743865753,118.251417603229
2019-03-14,99.51728979959249,118.10408121743004
2019-03-15,100.00896664408393,118.60068200022667
2019-03-18,100.37157069817917,119.38535641294229
2019-03-19,100.39646632175359,119.06793900607107
2019-03-20,100.09428455557085,118.48438605597431
2019-03-21,101.2248201396686,119.20196847584808
2019-03-22,99.27659694172961,116.00916726267043
2019-03-25,99.2019452343165,115.91076397854079
2019-03-26,99.94141792531771,117.04172623770428
2019-03-27,99.41880908901231,116.70292531914198
2019-03-28,99.79564256260818,117.5635655337328
2019-03-29,100.42491343965146,118.17258702698925
2019-04-01,101.61588303276508,120.33737878363169
2019-04-02,101.66567427991392,120.31371025669728
2019-04-03,101.82564389881396,120.75333342099157
2019-04-04,102.0958036105686,121.36678505518651
2019-04-05,102.59000049228625,122.08084208522587
2019-04-08,102.66819197291947,122.37783043424267
2019-04-09,102.14205508449734,121.384480096176
2019-04-10,102.49044144019534,121.78568976504295
2019-04-11,102.46199432229746,121.9364095203282
2019-04-12,103.15525070268005,123.194063701797
2019-04-15,103.08770198391387,122.663681635406
2019-04-16,103.15525070268005,123.59025667134846
2019-04-17,102.90283674143942,123.60895051154831
2019-04-18,103.10549461884136,123.49736888574108
2019-04-22,103.194340582445,123.92271084739208
2019-04-23,104.12223001024417,124.54411043099867
2019-04-24,103.89117189935784,123.78216107118126
2019-04-25,103.827139511605,123.34016661106004
2019-04-26,104.31065846814549,123.35989840785976
2019-04-29,104.47420302357573,123.65585425554112
2019-04-30,104.52753404394468,124.06596990016732
2019-05-01,103.74184504232483,123.99870599669202
2019-05-02,103.51786647787868,123.86482692579064
2019-05-03,104.53108553826814,124.02306046264239
2019-05-06,104.10090932319996,124.11238097699206
2019-05-07,102.36245871241327,124.14854505340372
2019-05-08,102.22024656513058,124.11156874010315
2019-05-09,101.91095008919753,124.17956658668196
2019-05-10,102.42286927922241,124.2001878972947
2019-05-13,99.84898530408053,124.34010618843106
2019-05-14,100.75197910830529,124.35236869960039
2019-05-15,101.34213666337686,124.44446908233942
2019-05-16,102.28066885304308,124.38346398054529
2019-05-17,101.61944624819195,124.40191326783246
2019-05-20,100.9475222759569,124.3369085596991
2019-05-21,101.8576190688286,124.26812750095428
2019-05-22,101.54477109857207,124.37747794781424
2019-05-23,100.30404542161975,124.6211865512348
2019-05-24,100.53155203818261,124.58060244954522
2019-05-28,99.59657134283988,124.72213018040557
2019-05-29,98.92822230713506,124.72581987139046
2019-05-30,99.19840546109643,125.06092856974293
2019-05-31,97.8616956685834,125.59639170359907
2019-06-03,97.61280975945945,125.9180532508984
2019-06-04,99.73168050147562,125.52295936579155
2019-06-05,100.59559614703883,125.38631367368211
2019-06-06,101.24969232103626,125.45338770539503
2019-06-07,102.26288793921898,126.00865775478599
2019-06-10,102.73218919736222,125.40895047509467
2019-06-11,102.70731701599455,125.44878602397732
2019-06-12,102.5259798256368,125.51787152043974
2019-06-13,102.94904133095467,125.77897907236749
2019-06-14,102.83528802267325,125.90499680170787
2019-06-17,102.87440134464494,126.0153743687423
2019-06-18,103.951582466167,126.30932937256893
2019-06-19,104.18621551358355,126.5026029595904
2019-06-20,105.18166538125229,126.66661707381519
2019-06-21,105.02876358768904,125.98562392303789
2019-06-24,104.9001830836347,126.46080095125615
2019-06-25,103.87132807133926,126.67494261799214
2019-06-26,103.76771351747962,126.23625754805758
2019-06-27,104.1356741158185,126.70264681896043
2019-06-28,104.67151607783744,126.67687476070937
2019-07-01,105.62178109198481,126.4946020404539
2019-07-02,105.89685194605474,127.00585646854572
2019-07-03,106.74351412744583,127.25534622763699
2019-07-05,106.62208349645195,126.70325870476834
2019-07-08,106.03619242300987,126.72089674417643
2019-07-09,106.16837130580117,126.69070934018202
2019-07-10,106.67564893888844,126.82427310542073
2019-07-11,106.92570695835016,126.69708628226634
2019-07-12,107.40443198360914,126.74682083923996
2019-07-15,107.4401344644979,126.80038001227241
2019-07-16,107.09361176423698,126.72955409080697
2019-07-17,106.36485216172304,126.88679778830486
2019-07-18,106.75423893703652,127.02867585433134
2019-07-19,106.16123315384411,126.94482700345375
2019-07-22,106.42199254068974,126.98304493124479
2019-07-23,107.18290312976896,126.94007441890535
2019-07-24,107.68662926853277,126.97470826405784
2019-07-25,107.17223692569517,126.92320927519907
2019-07-26,107.89025999751506,126.9235067390758
2019-07-29,107.69377914159321,126.95480124517448
2019-07-30,107.42944481821733,126.95612802846442
2019-07-31,106.25411117700968,126.98366968336674
2019-08-01,105.32884727636713,127.39475438846642
2019-08-02,104.53576225851589,127.44327756122141
2019-08-05,101.39206856376624,127.70398365202925
2019-08-06,102.81387356680202,127.82346201941209
2019-08-07,102.87457716119557,127.8394327507386
2019-08-08,104.8929980472641,127.84780315651054
2019-08-09,104.17852646976769,127.75797085819532
2019-08-12,102.9103382476012,127.9657788474604
2019-08-13,104.5107494239077,127.84559437972928
2019-08-14,101.42064461380129,128.02887355533682
2019-08-15,101.68855387370738,128.33942784983265
2019-08-16,103.18896059599459,128.29815813338166
2019-08-19,104.43215942575962,128.12542176858108
2019-08-20,103.6319479770547,128.25584443652056
2019-08-21,104.47504694301897,128.17033564015193
2019-08-22,104.44288423535029,128.09475681072823
2019-08-23,101.76000571989839,128.31389749683788
2019-08-26,102.88534885519977,128.26242229366002
2019-08-27,102.48165061266201,128.40784633144546
2019-08-28,103.20329550542564,128.4584697365333
2019-08-29,104.5214742334984,128.32345567649742
2019-08-30,104.47504694301898,128.35749264583006
2019-09-03,103.86416647717544,128.45333540925603
2019-09-04,105.04306333380993,128.54003709108758
2019-09-05,106.39343993286147,127.83196105383819
2019-09-06,106.47556970422963,127.87694227577279
2019-09-09,106.52919375218302,127.66458359381446
2019-09-10,106.50414575426468,127.40395919936614
2019-09-11,107.2615165701238,127.3762783692372
2019-09-12,107.63304038388954,127.29927647419287
2019-09-13,107.56157681659516,127.0172048254419
2019-09-16,107.22935386245516,127.15875475600508
2019-09-17,107.50086150109823,127.25069421939277
2019-09-18,107.56517519533216,127.21352250442769
2019-09-19,107.55802532227172,127.2474230656464
2019-09-20,107.04985688532774,127.41133920453919
2019-09-23,107.02471511858236,127.50116218074967
2019-09-24,106.18489806156391,127.67618964120709
2019-09-25,106.81294994385591,127.44948470629483
2019-09-26,106.59047168064212,127.53078345933721
2019-09-27,106.01623138395756,127.59838559286561
2019-09-30,106.50790822844898,127.64175338666811
2019-10-01,105.24100932765406,127.82541761020873
2019-10-02,103.38197200531668,127.9774673730538
2019-10-03,104.22896237760236,128.24169093040803
2019-10-04,105.63939791036168,128.27178178283077
2019-10-07,105.18359936330965,128.12833663852757
2019-10-08,103.5506621251298,128.23073028851056
2019-10-09,104.53401581411268,128.12885937749837
2019-10-10,105.24100932765407,127.9181817506851
2019-10-11,106.33204479336867,127.71115174758404
2019-10-14,106.21363820704626,127.76035320085182
2019-10-15,107.26516183327435,127.64416183104711
2019-10-16,107.09289677693101,127.75186227059024
2019-10-17,107.40874534965226,127.74048728332387
2019-10-18,106.93858845096244,127.80159464479377
2019-10-21,107.66352697377523,127.68741031940478
2019-10-22,107.31182354582134,127.74681370595239
2019-10-23,107.62406201870222,127.74346747415241
2019-10-24,107.7998902904724,127.76049712171394
2019-10-25,108.2413539280934,127.66304295733003
2019-10-28,108.851460801114,127.57000192416666
2019-10-29,108.81918088241157,127.59935848892803
2019-10-30,109.15293930109408,127.73935836050467
2019-10-31,108.86222077401482,128.0007868094864
2019-11-01,109.87069278753627,127.92357006832805
2019-11-04,110.31215642515726,127.79209971982014
2019-11-05,110.19013973899449,127.62459451792883
2019-11-06,110.2152580635331,127.71493930223355
2019-11-07,110.60282806782303,127.49317633020652
2019-11-08,110.87563674894103,127.47799811888694
2019-11-11,110.66387157421454,127.514995566702
2019-11-12,110.89715669474265,127.53192192182286
2019-11-13,110.9330232710787,127.62559649432751
2019-11-14,111.09454007562461,127.80747323729943
2019-11-15,111.89844367189353,127.75367161443506
2019-11-18,111.98097196077657,127.8191601338233
2019-11-19,111.94869204207414,127.83117446906239
2019-11-20,111.53235845009513,127.94257660172826
2019-11-21,111.35293179958796,127.86888339663811
2019-11-22,111.60056355065049,127.8532907414423
2019-11-25,112.46547549000083,127.86231524438367
2019-11-26,112.72031571964067,127.92992798680424
2019-11-27,113.2227642581363,127.85460096176732
2019-11-29,112.80286745073043,127.88167361469593
2019-12-02,111.84463208628615,127.80015422140431
2019-12-03,111.09454007562464,128.07253748080115
2019-12-04,111.77999020115766,127.948858388179
2019-12-05,111.98097196077659,127.8968630722891
2019-12-06,113.00382576814259,127.80655921016945
2019-12-09,112.64853568255509,127.81530340261614
2019-12-10,112.52292061765534,127.76509120827279
2019-12-11,112.84234412690681,127.90001048919012
2019-12-12,113.81493784298887,127.68108061822467
2019-12-13,113.88311950133746,127.86931940099895
2019-12-16,114.66549143070141,127.76435751129087
2019-12-17,114.69062147634338,127.76359332077027
2019-12-18,114.69777134940382,127.73115269787945
2019-12-19,115.16793996919702,127.78026966614658
2019-12-20,115.67286166050535,127.77758006178642
2019-12-23,115.84953385171873,127.73311209929153
2019-12-24,115.85317911486922,127.79502903354732
2019-12-26,116.46990841129828,127.85962699788944
2019-12-27,116.44105105478216,127.9580441079818
2019-12-30,115.7991096649875,127.97332356553522
2019-12-31,116.08039270384764,127.93199425951755
2020-01-02,117.16594269318144,128.025578837936
2020-01-03,116.27874893630994,128.21886952274696
2020-01-06,116.72236925695243,128.14429888763283
2020-01-07,116.39417836237438,128.14518608632406
2020-01-08,117.01450603754041,128.0684827318742
2020-01-09,117.80791924628623,128.09514050168053
2020-01-10,117.46890977329048,128.151964429028
2020-01-13,118.27678682360447,128.11302988916856
2020-01-14,118.09644592703384,128.1462581476352
2020-01-15,118.36335889315284,128.23430508028193
2020-01-16,119.34794329799035,128.2171631421165
2020-01-17,119.71940850623919,128.21531793124683
2020-01-21,119.48499815978683,128.33979261154627
2020-01-22,119.49941511694149,128.35701441124456
2020-01-23,119.63642309432446,128.42585159953916
2020-01-24,118.5725337040328,128.5354669698638
2020-01-27,116.67186302249755,128.70971124318618
2020-01-28,117.89451475804132,128.63597357507234
2020-01-29,117.79710066786853,128.79667767056827
2020-01-30,118.17939617563846,128.82541054069026
2020-01-31,116.03352001143988,129.0398109903607
2020-02-03,116.8954665116356,128.98284773481276
2020-02-04,118.67712110947284,128.79120811447953
2020-02-05,120.04757595861052,128.66776769727062
2020-02-06,120.45154378652597,128.68414889316298
2020-02-07,119.8095555123178,128.83556044915164
2020-02-10,120.70399291107678,128.91640660499
2020-02-11,120.91316772195677,128.8307942306064
2020-02-12,121.69219913685804,128.75563747985186
2020-02-13,121.56236447474228,128.79130196853814
2020-02-14,121.75709888626085,128.8507244119428
2020-02-18,121.44334839104422,128.9295988356833
2020-02-19,122.02398841017308,128.91320250852192
2020-02-20,121.52268853980846,129.0097011219064
2020-02-21,120.27121461105872,129.14609152862823
2020-02-24,116.28235903615031,129.42693609301855
2020-02-25,112.75874921761643,129.5587700280781
2020-02-26,112.34400969569678,129.60448994270826
2020-02-27,107.29848493017745,129.82711768243925
2020-02-28,106.84764440985423,130.31503759222787
2020-03-02,111.47481955361357,130.25434116256162
2020-03-03,108.28303417170486,130.83138107824368
2020-03-04,112.8344792665403,130.82923828036823
2020-03-05,109.08369102233812,131.11952306491895
2020-03-06,107.28039926766552,131.36315809959282
2020-03-09,98.90238899529051,131.8981544658111
2020-03-10,104.020115757617,131.2976812835784
2020-03-11,98.94926168769828,131.14701339211814
2020-03-12,89.48210304725248,131.23776820862008
2020-03-13,97.13156469697437,131.158194914258
2020-03-16,86.50308499440908,131.74132359988187
2020-03-17,91.17356375459765,131.01187805721648
2020-03-18,86.55717788649757,130.80779819284783
2020-03-19,86.74111130125351,130.9895051236866
2020-03-20,83.00306389642301,131.6711208335946
2020-03-23,80.88083505828911,131.97590363498276
2020-03-24,88.20890405339202,131.69591429423093
2020-03-25,89.5294035599336,134.36515052510066
2020-03-26,94.75703324808191,142.06555467877826
2020-03-27,91.93461499691742,137.01869063906148
2020-03-30,94.92025547316929,140.5146901840296
2020-03-31,93.50541280553993,139.14733884202235
2020-04-01,89.29722608367469,133.71464342640678
2020-04-02,91.35780191804143,138.26200703423197
2020-04-03,90.0373024114999,136.73175975076953
2020-04-06,96.08475881485587,145.2021490993676
2020-04-07,96.18272379688743,147.06687845278708
2020-04-08,99.41140135167771,153.0210812426375
2020-04-09,100.92417383802848,155.3682547618488
2020-04-13,100.00274273819045,153.2411200364861
2020-04-14,102.95210053893639,155.7832204184917
2020-04-15,100.76456757333314,150.23369088487692
2020-04-16,101.2507003359269,148.52928123101483
2020-04-17,103.98600734678767,156.80480845956777
2020-04-20,102.15397544663271,152.8861328217584
2020-04-21,99.0522667441823,149.37428749904097
2020-04-22,101.25070033592691,152.63500957230704
2020-04-23,101.24342153072931,154.424710266873
2020-04-24,102.65461893520818,156.08342374504255
2020-04-27,104.13473642754845,159.66930121793928
2020-04-28,103.65590591235906,162.22779032302657
2020-04-29,106.36944683424728,167.9364238164491
2020-04-30,105.3790722043411,164.66446674015455
2020-05-01,102.5893323893939,158.90803563284658
2020-05-04,102.87230326714045,159.55873558633158
2020-05-05,103.82277926114864,159.72074165188923
2020-05-06,103.11898560882938,159.30385026224494
2020-05-07,104.3632979434153,159.47217940072414
2020-05-08,106.09013294075461,159.252680947998
2020-05-11,106.11188730862379,158.87515650513816
2020-05-12,103.9969196940324,159.27989791878434
2020-05-13,102.15763243088662,159.37739083422088
2020-05-14,103.38020211870675,159.7146375015662
2020-05-15,103.8554108129524,159.86922509917966
2020-05-18,107.01881940358349,169.64237532339448
2020-05-19,105.91962604991795,166.4713918900144
2020-05-20,107.71896779275227,170.49924393098274
2020-05-21,106.9752872256384,169.37575066175006
2020-05-22,107.17844911048559,168.8622632300948
2020-05-26,108.49893689592378,175.16035313675917
2020-05-27,110.11331962745659,179.52831354971715
2020-05-28,109.91014602150602,177.5569284856619
2020-05-29,110.3999006050435,176.5798222362904
2020-06-01,110.84608784732573,178.26384721577236
2020-06-02,111.76390884732339,181.2488666376668
2020-06-03,113.25129342375789,187.0644327216167
2020-06-04,112.9538352622364,188.76244733120677
2020-06-05,115.84878370110263,196.95936438327303
2020-06-08,117.24908047944014,201.16920500891678
2020-06-09,116.37481509959436,196.34292262874428
2020-06-10,115.72544253025818,190.35834266710893
2020-06-11,109.05400146748228,174.96384857034087
2020-06-12,110.3600019691455,179.09073196871918
2020-06-15,111.39024007163951,180.75983185617298
2020-06-16,113.53426430150442,184.59854974301714
2020-06-17,113.06265398599577,181.6161897903898
2020-06-18,113.10619788504425,181.70797010651833
2020-06-19,112.45980247596603,181.76701477803846
2020-06-22,113.18123638886885,181.69780737580956
2020-06-23,113.70227459732165,181.63808749433835
2020-06-24,110.80189928759148,181.51758271109685
2020-06-25,111.98978623051674,181.5775138301787
2020-06-26,109.32985763547852,181.63644091679456
2020-06-29,110.9367154186428,181.87240950855886
2020-06-30,112.35774682885564,181.98868640962138
2020-07-01,113.14480719957069,182.14875384976966
2020-07-02,113.7678893340305,182.30095628633606
2020-07-06,115.5241677430548,182.2500609692372
2020-07-07,114.33265897918581,182.34749045465182
2020-07-08,115.20717050220252,182.31438926517808
2020-07-09,114.55129272049167,182.4559814786083
2020-07-10,115.72091818435435,186.86491812313767
2020-07-13,114.71890449879405,187.00662323613938
2020-07-14,116.20555064571575,191.07498909649263
2020-07-15,117.2731790679849,195.07665623422645
2020-07-16,116.88693354837666,195.02982134687022
2020-07-17,117.2257906470285,194.6476092324139
2020-07-20,118.17316054864158,192.598624538241
2020-07-21,118.4245899371985,197.51442697110727
2020-07-22,119.0986588713517,197.87850550767988
2020-07-23,117.67760401893209,197.5258616678754
2020-07-24,116.91970575342098,196.56552239874065
2020-07-27,117.77233397643137,197.12968588359544
2020-07-28,117.02537150037173,194.74261646643413
2020-07-29,118.46465266854376,197.81061518515367
2020-07-30,118.04197795963736,193.5252131094112
2020-07-31,118.97476680864847,193.18486379439756
2020-08-03,119.80190163181219,193.42974456948699
2020-08-04,120.26466251427063,195.21162303658002
2020-08-05,121.0116132692269,195.1125058325705
2020-08-06,121.82052177663815,195.32804544932148
2020-08-07,121.90797292893983,195.17518067354615
2020-08-10,122.27233514854173,195.06627182591606
2020-08-11,121.26301921557706,194.71186132486073
2020-08-12,122.95371805120264,194.57249149870398
2020-08-13,122.73145076784965,194.12485342607852
2020-08-14,122.73509603100014,193.93453580481568
2020-08-17,123.12496337155213,194.0247782833263
2020-08-18,123.39093864940087,194.19854439805806
2020-08-19,122.87721440945583,194.1084876843654
2020-08-20,123.25980294481019,194.198643366814
2020-08-21,123.69705870631854,194.29714252505693
2020-08-24,124.95046661712564,194.2290077986566
2020-08-25,125.3877340997374,194.12840461483884
2020-08-26,126.64479899479835,194.0931584024458
2020-08-27,126.92172178320195,193.91201093412388
2020-08-28,127.74156608006466,193.98823085514746
2020-08-31,127.27882863981299,191.90769346152564
2020-09-01,128.4776162088796,191.65520385114792
2020-09-02,130.33589165949743,194.39290374863378
2020-09-03,125.85048326109244,191.38111188195052
2020-09-04,124.82292929127193,191.43129710716187
2020-09-08,121.4124281203337,187.29456471660964
2020-09-09,123.81001497957028,189.43215524340042
2020-09-10,121.66021224574013,185.61044126362268
2020-09-11,121.72213483488497,185.66307260810444
2020-09-14,123.32535907600212,185.633152913045
2020-09-15,123.9484529315653,185.61611463225603
2020-09-16,123.45654166500631,185.61935722587927
2020-09-17,122.37072209029483,185.61522283609858
2020-09-18,120.96189234869827,185.5823116303843
2020-09-21,119.61566502024247,185.61735163816087
2020-09-22,120.83385101539933,185.62900078647368
2020-09-23,118.03160478314801,185.64125736796257
2020-09-24,118.34621091891121,185.64093697329938
2020-09-25,120.25951694988775,185.67507503873048
2020-09-28,122.25696878201343,185.67893954759938
2020-09-29,121.5911515046382,185.70737625395066
2020-09-30,122.5130162853012,185.62693708174902
2020-10-01,123.299572648571,185.62763978769823
2020-10-02,122.12891572761109,185.61231797914303
2020-10-05,124.2946239987249,185.42217156832675
2020-10-06,122.52765594342004,185.48844396317517
2020-10-07,124.6604747984558,185.40449815625118
2020-10-08,125.76528256063929,185.4723351755867
2020-10-09,126.88838696519551,185.44503245718764
2020-10-12,128.92969916616084,185.47229263911083
2020-10-13,128.08828803908298,185.5503528195431
2020-10-14,127.2834584756472,185.55783228126438
2020-10-15,127.12614954721391,185.54228312022457
2020-10-16,127.04932943567589,185.49763565664443
2020-10-19,125.11773848343,185.44804355143367
2020-10-20,125.61890942165743,185.35111861310725
2020-10-21,125.38113511853562,185.30585285015124
2020-10-22,126.06889430143407,185.21563609513686
2020-10-23,126.49692555458411,185.27911886972456
2020-10-26,124.15928041802151,185.35315373851557
2020-10-27,123.73123744376811,185.4588988853144
2020-10-28,119.50226334506235,185.39568977665334
2020-10-29,120.71681579817208,185.31131366270165
2020-10-30,119.45834437070579,185.22674117040538
2020-11-02,120.79729289396394,185.28132705448402
2020-11-03,122.93006486458619,185.25254874961666
2020-11-04,125.67746805413285,185.6055763483326
2020-11-05,128.1285265869789,185.63979428131017
2020-11-06,128.0992824340513,185.52742176259085
2020-11-09,129.70895328202624,185.14312659809588
2020-11-10,129.5186846108946,185.0054170699914
2020-11-11,130.48082310276368,185.0879409061818
2020-11-12,129.21508459120315,185.2540924007221
2020-11-13,131.0039476676177,185.2675095980558
2020-11-16,132.63922912647308,185.3494628455304
2020-11-17,131.9258476115908,185.38586996239263
2020-11-18,130.33814211134583,185.4310373201444
2020-11-19,130.88688900818372,185.5514257308181
2020-11-20,129.99061139619442,185.59880331162788
2020-11-23,130.76980690654298,185.55457193796605
2020-11-24,132.87701515069827,185.52764718089173
2020-11-25,132.6721537058613,185.49944598331047
2020-11-27,133.04164976874267,185.61939274243844
2020-11-30,132.45266432400885,185.69555172291368
2020-12-01,133.90132237488314,185.50624859995878
2020-12-02,134.1830273734649,185.4355760402911
2020-12-03,134.14643408871947,185.55091006640308
2020-12-04,135.30249823597404,185.42951424237168
2020-12-07,135.0244267794394,185.50839100568413
2020-12-08,135.419556895408,185.49849027061248
2020-12-09,134.20499272119488,185.4066003350161
2020-12-10,134.16107374683833,185.5272780690398
2020-12-11,134.0037413761983,185.6553830927611
2020-12-14,133.403820142013,185.62914501979833
2020-12-15,135.2073228765464,185.65767666965831
2020-12-16,135.41955689540802,185.60791442977288
2020-12-17,136.17678705802663,185.61952823468124
2020-12-18,135.63306851453783,185.59835169104696
2020-12-21,135.14810786228188,185.59613492043252
2020-12-22,134.92034338144472,185.68481774426698
2020-12-23,135.04157475368118,185.6397560276796
2020-12-24,135.56693804928037,185.71332135722852
2020-12-28,136.7315703231041,185.7028704187116
2020-12-29,136.47070544632805,185.71116185123526
2020-12-30,136.66542813674323,185.75064471720478
2020-12-31,137.3598097430501,185.798550093903
2021-01-04,135.4898014679511,185.76333742262796
2021-01-05,136.42294195006355,185.67164472742448
